30 1002
20151125 9 104 16 81
20151125 28 103 6 99
20151125 15 102 11 93
20151125 26 129 17 118
20151125 18 99 1 95
20151125 21 110 3 99
20151125 27 88 7 83
20151125 19 120 24 114
20151125 29 102 13 91
20151127 22 114 17 90
20151127 6 95 4 90
20151127 2 111 30 78
20151127 16 97 20 78
20151127 11 116 23 114
20151127 12 104 5 92
20151127 21 103 9 87
20151127 1 116 15 101
20151127 27 91 8 80
20151127 10 135 24 116
20151127 18 101 26 91
20151127 13 111 19 90
20151128 28 84 30 82
20151128 6 90 3 88
20151128 7 92 8 81
20151128 27 108 1 88
20151128 29 101 19 87
20151128 25 108 14 96
20151128 10 120 26 101
20151129 4 87 17 82
20151129 13 107 18 99
20151129 3 87 9 83
20151129 22 110 2 91
20151129 24 107 28 102
20151129 15 92 23 84
20151129 11 116 20 111
20151129 12 107 14 103
20151130 9 116 11 105
20151130 2 105 16 95
20151130 1 106 21 100
20151130 5 92 27 89
20151130 17 92 8 74
20151130 10 106 29 103
20151130 26 112 7 98
20151130 13 102 25 87
20151201 30 97 6 85
20151201 23 103 14 91
20151201 3 94 24 91
20151201 15 113 19 104
20151201 22 96 18 93
20151201 7 115 25 112
20151202 14 108 30 104
20151202 10 116 4 99
20151202 9 127 24 122
20151202 20 99 23 87
20151202 28 96 1 86
20151202 5 99 8 90
20151202 11 108 19 101
20151202 27 95 17 70
20151202 12 103 13 91
20151203 16 97 21 95
20151203 8 106 28 105
20151203 22 103 29 94
20151203 27 103 15 83
20151203 25 123 12 111
20151203 2 114 26 97
20151204 20 108 3 91
20151204 30 109 24 106
20151204 9 102 17 95
20151204 1 100 14 87
20151204 11 100 7 96
20151204 19 114 6 108
20151205 8 108 23 105
20151205 10 112 28 109
20151205 4 102 5 96
20151205 11 120 26 113
20151205 16 99 6 84
20151205 25 109 18 103
20151205 17 106 20 91
20151205 27 108 2 105
20151205 29 122 12 119
20151205 13 103 22 101
20151206 15 95 24 93
20151206 9 111 14 91
20151206 10 114 3 98
20151206 7 116 30 104
20151206 21 98 26 95
20151207 27 119 23 68
20151207 4 104 9 84
20151207 30 114 16 103
20151207 7 104 20 97
20151207 28 102 14 93
20151207 2 111 19 93
20151207 24 103 5 101
20151207 17 90 25 88
20151207 13 110 18 106
20151208 6 105 25 100
20151208 10 131 12 123
20151208 3 110 11 105
20151208 21 125 15 88
20151208 22 85 8 74
20151208 26 114 29 106
20151209 2 105 5 100
20151209 11 109 30 103
20151209 4 99 16 81
20151209 15 93 9 92
20151209 28 97 27 94
20151209 13 109 17 95
20151209 18 123 14 122
20151209 24 107 22 104
20151209 29 106 20 85
20151209 1 98 7 95
20151210 3 100 23 91
20151210 5 83 13 80
20151210 21 107 1 94
20151210 26 99 20 97
20151211 12 96 16 83
20151211 6 111 22 76
20151211 9 107 23 95
20151211 10 124 2 119
20151211 28 90 17 83
20151211 19 107 30 105
20151211 4 123 15 99
20151211 8 111 18 108
20151211 21 94 29 90
20151211 25 106 24 96
20151211 27 109 14 87
20151212 13 105 3 100
20151212 2 98 4 93
20151212 9 118 12 96
20151212 27 103 1 78
20151212 5 98 19 94
20151212 11 126 14 97
20151212 30 114 7 111
20151212 17 108 10 95
20151212 20 112 25 110
20151213 24 108 18 101
20151213 16 100 15 97
20151213 28 96 23 76
20151213 21 104 29 98
20151214 12 106 28 90
20151214 13 105 9 103
20151214 22 105 3 82
20151214 16 100 1 88
20151214 5 115 23 96
20151214 15 112 30 95
20151214 7 104 24 94
20151214 27 118 29 81
20151214 8 114 11 108
20151214 25 105 19 101
20151215 6 89 2 77
20151215 8 112 18 100
20151215 26 107 11 97
20151215 14 113 17 95
20151216 12 107 7 81
20151216 22 113 4 98
20151216 9 119 2 116
20151216 16 104 3 98
20151216 20 107 18 102
20151216 1 127 23 106
20151216 5 98 15 85
20151216 21 106 25 90
20151216 27 114 30 95
20151216 19 104 29 94
20151216 10 128 24 103
20151216 13 103 17 90
20151217 4 109 28 99
20151217 6 104 21 100
20151217 11 107 14 87
20151218 12 104 3 97
20151218 22 102 25 94
20151218 20 107 23 97
20151218 1 109 2 101
20151218 9 147 5 144
20151218 28 108 16 94
20151218 18 99 26 95
20151218 27 115 13 107
20151218 7 97 15 88
20151218 29 97 8 88
20151218 10 121 17 112
20151218 24 104 19 88
20151219 21 118 14 78
20151219 30 109 4 101
20151219 20 107 5 91
20151219 11 107 13 97
20151219 15 96 12 84
20151220 16 116 25 109
20151220 18 100 3 85
20151220 6 108 23 86
20151220 17 101 24 95
20151220 1 103 22 100
20151220 26 104 28 94
20151220 19 130 8 125
20151221 30 113 26 99
20151221 2 113 18 99
20151221 22 107 20 99
20151221 1 106 25 97
20151221 3 105 5 102
20151221 11 102 4 95
20151221 27 106 12 92
20151221 29 110 24 89
20151221 21 100 13 99
20151222 15 104 23 90
20151222 9 93 16 92
20151222 28 103 7 99
20151222 14 111 8 107
20151223 6 91 20 84
20151223 26 108 12 106
20151223 22 104 11 101
20151223 30 100 15 91
20151223 2 102 4 89
20151223 7 119 3 118
20151223 1 107 9 100
20151223 19 115 25 89
20151223 17 113 23 100
20151223 27 108 18 83
20151223 8 104 24 96
20151223 10 103 29 85
20151223 21 120 14 85
20151225 16 94 19 88
20151225 5 105 21 96
20151225 10 89 6 83
20151225 11 88 27 84
20151225 13 94 14 84
20151226 30 111 3 96
20151226 28 111 17 90
20151226 19 110 11 108
20151226 16 108 22 101
20151226 4 98 15 92
20151226 1 117 20 98
20151226 2 99 9 93
20151226 12 102 18 88
20151226 7 118 5 111
20151226 27 101 8 86
20151226 23 111 24 104
20151226 13 109 29 104
20151226 25 105 6 76
20151227 15 112 14 96
20151227 2 100 20 91
20151227 21 122 8 112
20151227 25 98 26 94
20151228 12 93 1 87
20151228 22 104 19 89
20151228 13 108 30 91
20151228 4 108 14 98
20151228 3 111 16 105
20151228 5 104 28 97
20151228 7 103 17 93
20151228 27 101 18 95
20151228 6 101 24 97
20151228 29 95 23 91
20151228 10 122 26 103
20151229 20 108 9 96
20151229 1 121 11 115
20151229 21 131 17 123
20151229 15 99 16 90
20151229 6 93 8 87
20151230 22 100 3 93
20151230 13 122 4 117
20151230 14 112 2 104
20151230 28 94 30 91
20151230 5 102 12 100
20151230 18 94 29 80
20151230 7 114 10 91
20151230 27 112 24 79
20151230 25 110 8 103
20151230 23 110 26 105
20151231 9 115 18 90
20151231 17 120 12 116
20151231 10 114 11 110
20151231 13 95 19 89
20151231 21 110 24 106
20151231 29 109 25 96
20160101 30 103 22 91
20160101 16 106 7 82
20160101 28 104 4 94
20160101 5 108 20 81
20160101 14 93 23 84
20160102 3 100 2 97
20160102 26 142 24 119
20160102 12 94 9 82
20160102 21 109 4 90
20160102 6 104 22 79
20160102 17 95 18 85
20160102 19 105 7 98
20160102 27 121 11 103
20160102 29 92 15 87
20160102 10 111 8 108
20160102 13 130 23 99
20160103 20 111 1 97
20160103 5 115 28 113
20160103 16 97 30 75
20160103 25 112 8 106
20160103 14 97 24 77
20160104 6 122 28 100
20160104 23 109 18 99
20160104 9 115 22 89
20160104 16 103 12 100
20160104 2 103 3 94
20160104 27 123 17 98
20160104 26 116 21 104
20160104 11 93 29 91
20160104 15 91 25 78
20160104 10 111 4 101
20160105 20 107 1 101
20160105 5 117 17 106
20160105 7 117 26 116
20160105 10 109 14 88
20160106 20 98 16 90
20160106 12 95 22 86
20160106 6 121 30 115
20160106 9 99 2 94
20160106 28 91 3 74
20160106 7 100 19 91
20160106 8 78 18 74
20160106 27 123 29 98
20160106 24 111 4 102
20160106 21 112 15 94
20160106 13 109 25 98
20160107 1 126 23 98
20160107 5 101 2 92
20160107 11 103 29 94
20160107 26 118 14 115
20160108 28 97 30 88
20160108 22 83 3 77
20160108 12 91 19 86
20160108 17 96 7 95
20160108 6 125 18 99
20160108 15 91 8 84
20160108 27 100 20 99
20160108 16 103 24 95
20160108 10 128 25 108
20160108 21 117 14 113
20160109 13 97 4 83
20160109 1 120 5 105
20160109 30 105 22 99
20160109 9 103 3 89
20160109 28 108 23 95
20160109 29 98 16 83
20160109 10 128 26 116
20160110 13 114 19 111
20160110 7 93 18 87
20160110 6 95 23 85
20160110 15 101 2 98
20160110 11 107 12 103
20160110 20 100 17 88
20160110 8 95 4 92
20160110 25 115 21 110
20160110 29 86 14 74
20160111 27 106 3 79
20160111 30 114 5 100
20160111 10 111 16 103
20160112 12 116 24 97
20160112 27 109 9 99
20160112 20 120 2 114
20160112 17 106 5 101
20160112 21 101 18 96
20160112 11 107 15 91
20160112 6 110 7 107
20160112 14 95 19 91
20160113 30 106 17 101
20160113 4 107 1 84
20160113 3 110 20 104
20160113 2 103 12 94
20160113 11 107 18 104
20160113 21 108 7 89
20160113 8 112 10 110
20160113 25 99 29 85
20160113 19 109 26 97
20160113 13 104 16 90
20160114 28 106 22 103
20160114 5 115 23 111
20160114 27 99 6 95
20160114 15 103 9 101
20160114 26 103 29 101
20160114 10 116 14 98
20160115 30 118 12 104
20160115 21 113 18 93
20160115 2 117 24 103
20160115 25 116 3 104
20160115 19 109 4 107
20160115 7 83 5 77
20160115 17 108 1 101
20160115 16 98 8 95
20160115 6 91 11 77
20160116 2 119 30 117
20160116 17 105 4 92
20160116 1 114 3 86
20160116 9 113 10 95
20160116 23 114 25 89
20160116 15 103 20 95
20160116 29 109 14 82
20160116 26 110 13 103
20160117 18 117 24 87
20160117 27 112 7 83
20160117 21 99 16 74
20160117 8 129 12 126
20160117 11 112 14 95
20160118 20 119 23 113
20160118 25 108 30 98
20160118 4 124 29 119
20160118 15 101 19 99
20160118 5 111 9 101
20160118 1 98 22 81
20160118 28 112 3 100
20160118 10 132 6 98
20160118 7 118 2 113
20160118 13 140 11 132
20160119 17 91 16 79
20160119 19 114 18 99
20160119 21 110 8 104
20160119 12 97 24 94
20160120 23 96 22 87
20160120 30 106 16 87
20160120 6 91 3 78
20160120 20 118 29 111
20160120 28 115 2 109
20160120 10 125 5 94
20160120 9 123 11 114
20160120 21 109 4 95
20160120 7 106 18 94
20160120 26 112 14 93
20160120 1 104 25 98
20160121 19 115 9 99
20160121 6 115 13 102
20160121 15 102 8 101
20160121 26 91 1 88
20160121 27 117 24 89
20160122 4 120 22 116
20160122 2 110 5 101
20160122 29 108 3 86
20160122 13 116 20 88
20160122 11 102 17 98
20160122 28 101 16 81
20160122 21 109 7 106
20160122 10 122 12 110
20160122 27 108 14 95
20160123 19 116 17 99
20160123 4 97 20 84
20160123 18 106 15 101
20160123 5 96 6 83
20160123 24 98 1 95
20160123 8 104 9 101
20160123 25 121 14 103
20160123 26 108 12 97
20160124 11 115 7 104
20160124 3 116 21 106
20160124 28 112 13 94
20160124 2 112 23 92
20160125 6 114 18 107
20160125 2 116 30 91
20160125 11 112 19 111
20160125 16 89 5 84
20160125 15 108 22 102
20160125 1 119 8 105
20160125 9 95 29 92
20160125 4 129 26 128
20160125 10 120 27 90
20160126 13 91 12 89
20160126 23 113 24 103
20160126 16 102 3 98
20160126 21 128 20 122
20160126 28 106 30 89
20160126 17 107 22 100
20160126 25 112 26 97
20160126 7 92 14 90
20160127 6 115 24 93
20160127 2 111 8 103
20160127 9 110 23 97
20160127 13 85 1 83
20160127 21 126 18 123
20160127 27 130 11 99
20160127 29 102 4 73
20160127 10 127 7 107
20160128 12 111 1 92
20160128 8 117 30 113
20160128 19 114 26 105
20160128 28 103 20 93
20160128 15 103 17 83
20160128 5 114 14 91
20160129 2 113 22 94
20160129 6 114 9 106
20160129 20 102 24 84
20160129 16 107 17 103
20160129 21 116 11 108
20160129 7 91 3 79
20160129 29 103 18 90
20160129 25 109 4 91
20160129 13 105 14 93
20160130 10 108 23 105
20160130 28 111 9 107
20160130 19 105 3 103
20160130 12 109 8 105
20160130 30 123 11 122
20160130 15 121 26 117
20160130 6 117 27 103
20160131 13 120 5 93
20160131 16 105 1 87
20160131 22 119 2 114
20160131 7 91 24 78
20160131 10 116 20 95
20160131 25 96 18 93
20160131 4 101 14 82
20160201 6 111 12 106
20160201 9 105 3 100
20160201 1 112 7 97
20160201 15 110 19 95
20160201 21 114 30 98
20160201 27 107 22 92
20160201 8 112 28 93
20160201 29 105 5 96
20160201 26 111 17 104
20160202 2 97 20 89
20160202 11 115 16 102
20160202 28 104 24 97
20160202 25 107 17 95
20160202 14 119 18 115
20160203 1 124 23 86
20160203 4 106 6 97
20160203 2 102 9 95
20160203 12 114 3 100
20160203 21 117 22 114
20160203 10 134 30 121
20160203 16 93 7 90
20160203 27 110 19 97
20160203 29 85 8 81
20160203 5 107 26 102
20160203 18 108 13 102
20160204 9 111 20 105
20160204 14 99 19 96
20160204 28 110 25 103
20160204 11 111 24 105
20160205 1 102 12 96
20160205 13 107 22 93
20160205 30 106 23 94
20160205 16 98 4 95
20160205 2 104 6 103
20160205 3 128 26 119
20160205 15 91 20 85
20160205 8 115 5 110
20160205 29 84 17 81
20160205 27 116 7 90
20160206 25 96 11 79
20160206 12 112 9 104
20160206 4 108 30 104
20160206 6 99 19 84
20160206 23 103 3 98
20160206 18 112 5 105
20160206 7 114 15 110
20160206 27 106 14 102
20160206 10 116 21 108
20160206 29 98 24 89
20160207 2 128 26 119
20160207 8 101 20 96
20160207 22 96 1 94
20160207 13 100 16 93
20160208 6 120 26 100
20160208 12 89 14 87
20160208 13 98 23 92
20160208 4 108 5 91
20160208 28 103 9 89
20160208 3 105 8 104
20160208 22 117 1 110
20160208 19 116 18 102
20160208 25 112 15 106
20160208 21 122 24 106
20160209 27 119 16 101
20160209 17 112 2 111
20160209 30 111 20 108
20160209 29 121 7 119
20160209 10 123 11 110
20160210 4 117 12 95
20160210 27 98 22 96
20160210 26 114 23 110
20160210 2 139 13 134
20160210 8 103 9 92
20160210 15 109 3 90
20160210 19 100 29 96
20160210 1 113 5 90
20160210 6 120 14 111
20160210 18 117 28 112
20160210 10 112 24 104
20160210 25 116 11 103
20160211 17 99 30 92
20160211 21 121 19 95
20160218 6 106 5 95
20160218 13 105 27 86
20160218 30 103 29 89
20160219 22 110 7 104
20160219 30 98 9 86
20160219 3 109 20 98
20160219 16 115 1 111
20160219 19 121 23 114
20160219 5 116 28 106
20160219 4 98 17 95
20160219 12 101 21 98
20160219 15 109 18 104
20160219 11 116 24 100
20160219 25 137 10 105
20160219 26 116 8 110
20160219 27 119 14 113
20160219 29 111 2 93
20160220 17 117 1 109
20160220 16 114 30 94
20160220 20 103 18 95
20160220 10 115 13 112
20160221 19 111 9 106
20160221 6 115 21 92
20160221 2 121 8 101
20160221 27 118 24 111
20160221 4 104 3 96
20160221 12 105 22 102
20160221 28 98 15 85
20160221 7 129 23 103
20160221 5 126 14 115
20160221 25 115 29 111
20160222 9 96 6 88
20160222 16 101 12 93
20160222 28 122 20 95
20160222 10 102 1 92
20160222 17 108 14 101
20160222 18 124 2 122
20160222 13 124 24 84
20160223 22 124 23 115
20160223 30 109 19 89
20160223 26 114 8 110
20160223 29 117 11 114
20160223 25 112 3 104
20160224 6 114 4 103
20160224 12 108 20 105
20160224 9 111 23 91
20160224 10 118 16 112
20160224 28 114 18 105
20160224 5 109 30 104
20160224 15 128 14 119
20160224 21 116 7 103
20160224 8 87 13 81
20160224 27 108 26 92
20160225 10 130 22 114
20160225 2 112 17 107
20160225 19 123 21 119
20160225 3 116 24 106
20160225 11 119 25 105
20160225 27 96 29 78
20160226 4 96 12 95
20160226 30 103 23 94
20160226 20 108 22 95
20160226 28 99 6 97
20160226 1 103 5 88
20160226 7 122 8 116
20160226 13 117 26 107
20160226 15 112 14 95
20160227 2 101 16 89
20160227 18 112 19 110
20160227 25 103 5 95
20160227 27 104 11 94
20160227 9 102 17 91
20160227 10 121 21 118
20160227 24 111 15 106
20160227 3 98 29 96
20160228 30 113 6 99
20160228 1 87 4 76
20160228 9 114 28 101
20160228 25 111 12 102
20160228 22 130 23 116
20160228 7 128 18 101
20160228 16 98 20 81
20160229 6 100 12 96
20160229 30 116 23 108
20160229 2 100 29 95
20160229 17 128 11 121
20160229 15 103 8 96
20160229 21 131 26 116
20160229 13 105 3 95
20160301 4 126 24 92
20160301 16 129 5 111
20160301 25 104 20 85
20160301 7 121 22 108
20160301 10 109 1 105
20160301 14 107 3 101
20160302 22 102 5 89
20160302 4 119 23 99
20160302 2 116 25 93
20160302 28 104 29 94
20160302 11 100 19 95
20160302 12 104 17 99
20160302 30 104 18 98
20160302 15 104 26 98
20160302 27 97 9 81
20160302 8 117 14 107
20160302 13 103 21 98
20160303 16 108 24 92
20160303 27 94 19 86
20160303 26 104 7 101
20160303 10 121 21 106
20160304 24 102 22 84
20160304 16 112 23 102
20160304 4 108 12 101
20160304 2 105 20 104
20160304 28 117 25 115
20160304 6 108 30 83
20160304 17 116 18 101
20160304 15 94 29 88
20160304 3 121 8 120
20160304 1 106 14 77
20160305 29 106 19 94
20160305 6 120 2 103
20160305 20 102 9 89
20160305 12 100 30 99
20160305 18 132 3 118
20160305 5 108 11 100
20160305 27 104 26 94
20160305 1 107 13 97
20160306 14 112 10 95
20160306 21 104 17 96
20160306 24 109 15 100
20160306 8 116 7 114
20160306 9 123 25 103
20160306 16 103 23 98
20160306 11 113 28 107
20160307 15 106 6 103
20160307 12 99 27 91
20160307 4 108 18 103
20160307 19 115 26 112
20160307 5 100 17 90
20160307 13 109 7 90
20160307 10 119 22 113
20160308 28 104 3 99
20160308 27 116 18 91
20160308 8 110 20 94
20160308 1 91 29 84
20160308 25 116 30 109
20160308 14 107 22 98
20160309 17 114 16 108
20160309 11 118 23 104
20160309 4 122 19 113
20160309 2 116 15 96
20160309 9 102 7 96
20160309 21 120 13 108
20160309 20 128 24 97
20160309 6 120 26 111
20160309 10 115 29 94
20160310 28 104 1 96
20160310 27 109 5 101
20160310 8 116 24 98
20160310 6 120 14 108
20160311 23 95 3 89
20160311 4 118 9 103
20160311 11 102 2 98
20160311 16 118 5 96
20160311 18 99 21 96
20160311 15 121 19 114
20160311 29 114 30 93
20160311 22 107 26 100
20160311 10 128 25 112
20160311 13 101 20 94
20160312 12 112 7 105
20160312 9 125 23 111
20160312 28 112 16 104
20160312 4 125 11 109
20160312 1 95 15 83
20160312 17 103 19 92
20160312 27 93 21 85
20160312 8 116 30 100
20160312 10 123 24 116
20160312 25 121 22 84
20160313 6 114 13 90
20160313 1 104 12 75
20160313 29 108 26 99
20160313 17 109 3 100
20160313 20 90 14 87
20160314 30 124 9 81
20160314 7 107 4 96
20160314 16 124 8 119
20160314 5 109 28 107
20160314 11 130 15 81
20160314 21 128 25 94
20160314 29 94 6 85
20160314 24 107 18 104
20160314 10 125 19 107
20160315 12 103 2 98
20160315 22 116 8 110
20160315 3 131 23 114
20160315 28 107 17 89
20160315 27 108 13 87
20160315 26 106 14 98
